考试ID,考试开始时间,考试类型,学科ID,学期ID
142621,2018/6/19 0:00,4,2,6
142249,2018/5/1 0:00,18,12,6
142778,2018/6/19 0:00,4,1,6
142250,2018/5/1 0:00,18,12,6
142759,2018/6/19 0:00,4,2,6
142623,2018/6/19 0:00,4,2,6
142758,2018/6/19 0:00,4,2,6
142614,2018/6/19 0:00,4,2,6
142631,2018/6/19 0:00,4,1,6
142629,2018/6/19 0:00,4,1,6
142630,2018/6/19 0:00,4,1,6
142764,2018/6/19 0:00,4,2,6
142626,2018/6/19 0:00,4,1,6
142633,2018/6/19 0:00,4,1,6
142632,2018/6/19 0:00,4,1,6
142616,2018/6/19 0:00,4,2,6
142635,2018/6/19 0:00,4,1,6
142765,2018/6/19 0:00,4,2,6
142607,2018/6/19 0:00,4,3,6
142615,2018/6/19 0:00,4,2,6
142715,2018/6/19 0:00,4,6,6
142716,2018/6/19 0:00,4,6,6
142718,2018/6/19 0:00,4,6,6
142719,2018/6/19 0:00,4,6,6
142776,2018/6/19 0:00,4,1,6
142634,2018/6/19 0:00,4,1,6
143083,2018/6/24 0:00,3,1,6
143070,2018/6/24 0:00,3,2,6
143074,2018/6/24 0:00,3,1,6
143062,2018/6/24 0:00,3,2,6
142941,2018/6/24 0:00,3,17,6
143075,2018/6/24 0:00,3,1,6
142717,2018/6/19 0:00,4,6,6
143069,2018/6/24 0:00,3,2,6
143057,2018/6/24 0:00,3,3,6
143044,2018/6/24 0:00,3,4,6
142940,2018/6/24 0:00,3,17,6
143029,2018/6/24 0:00,3,5,6
143017,2018/6/24 0:00,3,6,6
143005,2018/6/24 0:00,3,7,6
143191,2018/6/24 0:00,3,1,6
143011,2018/6/24 0:00,3,6,6
142999,2018/6/24 0:00,3,7,6
142946,2018/6/24 0:00,3,17,6
143081,2018/6/24 0:00,3,1,6
143156,2018/6/24 0:00,3,4,6
143068,2018/6/24 0:00,3,2,6
143073,2018/6/24 0:00,3,1,6
142628,2018/6/19 0:00,4,1,6
143061,2018/6/24 0:00,3,2,6
143048,2018/6/24 0:00,3,3,6
143036,2018/6/24 0:00,3,4,6
143004,2018/6/24 0:00,3,7,6
142992,2018/6/24 0:00,3,8,6
142755,2018/6/19 0:00,4,3,6
143072,2018/6/24 0:00,3,1,6
143060,2018/6/24 0:00,3,2,6
143047,2018/6/24 0:00,3,3,6
143035,2018/6/24 0:00,3,4,6
143023,2018/6/24 0:00,3,5,6
142987,2018/6/24 0:00,3,8,6
142939,2018/6/24 0:00,3,17,6
143024,2018/6/24 0:00,3,5,6
143012,2018/6/24 0:00,3,6,6
143000,2018/6/24 0:00,3,7,6
142988,2018/6/24 0:00,3,8,6
143049,2018/6/24 0:00,3,3,6
143037,2018/6/24 0:00,3,4,6
143025,2018/6/24 0:00,3,5,6
143013,2018/6/24 0:00,3,6,6
143001,2018/6/24 0:00,3,7,6
142989,2018/6/24 0:00,3,8,6
143063,2018/6/24 0:00,3,2,6
143050,2018/6/24 0:00,3,3,6
143038,2018/6/24 0:00,3,4,6
143026,2018/6/24 0:00,3,5,6
143014,2018/6/24 0:00,3,6,6
143002,2018/6/24 0:00,3,7,6
142990,2018/6/24 0:00,3,8,6
142942,2018/6/24 0:00,3,17,6
142756,2018/6/19 0:00,4,3,6
143079,2018/6/24 0:00,3,1,6
143066,2018/6/24 0:00,3,2,6
143054,2018/6/24 0:00,3,3,6
143076,2018/6/24 0:00,3,1,6
143064,2018/6/24 0:00,3,2,6
143051,2018/6/24 0:00,3,3,6
143039,2018/6/24 0:00,3,4,6
143027,2018/6/24 0:00,3,5,6
143015,2018/6/24 0:00,3,6,6
143003,2018/6/24 0:00,3,7,6
142991,2018/6/24 0:00,3,8,6
142943,2018/6/24 0:00,3,17,6
138954,2018/1/21 0:00,22,17,1
139849,2018/1/23 0:00,5,1,1
140825,2018/4/18 0:00,22,7,6
139836,2018/1/23 0:00,5,2,1
139823,2018/1/23 0:00,5,3,1
143182,2018/6/24 0:00,3,2,6
139472,2018/1/26 0:00,3,3,1
139460,2018/1/26 0:00,3,4,1
143172,2018/6/24 0:00,3,3,6
143160,2018/6/24 0:00,3,4,6
137743,2017/11/23 0:00,4,17,1
138017,2017/11/23 0:00,4,1,1
138955,2018/1/21 0:00,22,17,1
138956,2018/1/21 0:00,22,17,1
137951,2017/11/23 0:00,4,6,1
140815,2018/4/18 0:00,22,8,6
137947,2017/11/23 0:00,4,6,1
137948,2017/11/23 0:00,4,6,1
137944,2017/11/23 0:00,4,6,1
138012,2017/11/23 0:00,4,1,1
139117,2018/1/26 0:00,3,59,1
139119,2018/1/26 0:00,3,59,1
139212,2018/1/26 0:00,3,8,1
139424,2018/1/26 0:00,3,7,1
138198,2018/1/11 0:00,5,11,1
138201,2018/1/11 0:00,5,11,1
140795,2018/4/18 0:00,22,17,6
140852,2018/4/18 0:00,22,4,6
140842,2018/4/18 0:00,22,5,6
137798,2017/11/23 0:00,4,5,1
137804,2017/11/23 0:00,4,5,1
137801,2017/11/23 0:00,4,5,1
137799,2017/11/23 0:00,4,5,1
137667,2017/11/23 0:00,4,5,1
137661,2017/11/23 0:00,4,5,1
137668,2017/11/23 0:00,4,5,1
137662,2017/11/23 0:00,4,5,1
137659,2017/11/23 0:00,4,5,1
137670,2017/11/23 0:00,4,5,1
137664,2017/11/23 0:00,4,5,1
137666,2017/11/23 0:00,4,5,1
137663,2017/11/23 0:00,4,5,1
137660,2017/11/23 0:00,4,5,1
137665,2017/11/23 0:00,4,5,1
137583,2017/11/23 0:00,4,59,1
137586,2017/11/23 0:00,4,59,1
137581,2017/11/23 0:00,4,59,1
137584,2017/11/23 0:00,4,59,1
137585,2017/11/23 0:00,4,59,1
137588,2017/11/23 0:00,4,59,1
137590,2017/11/23 0:00,4,59,1
137582,2017/11/23 0:00,4,59,1
137587,2017/11/23 0:00,4,59,1
137589,2017/11/23 0:00,4,59,1
137592,2017/11/23 0:00,4,59,1
137776,2017/11/23 0:00,4,7,1
137771,2017/11/23 0:00,4,7,1
137779,2017/11/23 0:00,4,7,1
137778,2017/11/23 0:00,4,7,1
137773,2017/11/23 0:00,4,7,1
137780,2017/11/23 0:00,4,7,1
137777,2017/11/23 0:00,4,7,1
137775,2017/11/23 0:00,4,7,1
137774,2017/11/23 0:00,4,7,1
137772,2017/11/23 0:00,4,7,1
137648,2017/11/23 0:00,4,6,1
137652,2017/11/23 0:00,4,6,1
137654,2017/11/23 0:00,4,6,1
137650,2017/11/23 0:00,4,6,1
137657,2017/11/23 0:00,4,6,1
137655,2017/11/23 0:00,4,6,1
137653,2017/11/23 0:00,4,6,1
137651,2017/11/23 0:00,4,6,1
137646,2017/11/23 0:00,4,6,1
137649,2017/11/23 0:00,4,6,1
137647,2017/11/23 0:00,4,6,1
137680,2017/11/23 0:00,4,4,1
137674,2017/11/23 0:00,4,4,1
137681,2017/11/23 0:00,4,4,1
137675,2017/11/23 0:00,4,4,1
137678,2017/11/23 0:00,4,4,1
137676,2017/11/23 0:00,4,4,1
137672,2017/11/23 0:00,4,4,1
137683,2017/11/23 0:00,4,4,1
137679,2017/11/23 0:00,4,4,1
137673,2017/11/23 0:00,4,4,1
137815,2017/11/23 0:00,4,4,1
137812,2017/11/23 0:00,4,4,1
137807,2017/11/23 0:00,4,4,1
137808,2017/11/23 0:00,4,4,1
137809,2017/11/23 0:00,4,4,1
137810,2017/11/23 0:00,4,4,1
137814,2017/11/23 0:00,4,4,1
137811,2017/11/23 0:00,4,4,1
137813,2017/11/23 0:00,4,4,1
137816,2017/11/23 0:00,4,4,1
137677,2017/11/23 0:00,4,4,1
137602,2017/11/23 0:00,4,17,1
137595,2017/11/23 0:00,4,17,1
137600,2017/11/23 0:00,4,17,1
137601,2017/11/23 0:00,4,17,1
137603,2017/11/23 0:00,4,17,1
137598,2017/11/23 0:00,4,17,1
137594,2017/11/23 0:00,4,17,1
137596,2017/11/23 0:00,4,17,1
137597,2017/11/23 0:00,4,17,1
137599,2017/11/23 0:00,4,17,1
138741,2018/1/21 0:00,22,2,1
138918,2018/1/21 0:00,22,2,1
138739,2018/1/21 0:00,22,2,1
139015,2018/1/21 0:00,22,7,1
139053,2018/1/21 0:00,22,4,1
139089,2018/1/21 0:00,22,1,1
138920,2018/1/21 0:00,22,2,1
139054,2018/1/21 0:00,22,4,1
138925,2018/1/21 0:00,22,1,1
139595,2018/1/26 0:00,3,6,1
139086,2018/1/21 0:00,22,2,1
139656,2018/1/26 0:00,3,1,1
138748,2018/1/21 0:00,22,1,1
139625,2018/1/26 0:00,3,4,1
139612,2018/1/26 0:00,3,5,1
139518,2018/1/26 0:00,3,17,1
139662,2018/1/26 0:00,3,1,1
139055,2018/1/21 0:00,22,4,1
139621,2018/1/26 0:00,3,4,1
139608,2018/1/26 0:00,3,5,1
138756,2018/1/21 0:00,22,1,1
139597,2018/1/26 0:00,3,6,1
139584,2018/1/26 0:00,3,7,1
139585,2018/1/26 0:00,3,7,1
139572,2018/1/26 0:00,3,8,1
139599,2018/1/26 0:00,3,6,1
139600,2018/1/26 0:00,3,6,1
139587,2018/1/26 0:00,3,7,1
139094,2018/1/21 0:00,22,1,1
139655,2018/1/26 0:00,3,1,1
139642,2018/1/26 0:00,3,2,1
139654,2018/1/26 0:00,3,1,1
139641,2018/1/26 0:00,3,2,1
139628,2018/1/26 0:00,3,3,1
139615,2018/1/26 0:00,3,4,1
139602,2018/1/26 0:00,3,5,1
139589,2018/1/26 0:00,3,6,1
139576,2018/1/26 0:00,3,7,1
139563,2018/1/26 0:00,3,8,1
139511,2018/1/26 0:00,3,17,1
139629,2018/1/26 0:00,3,3,1
139616,2018/1/26 0:00,3,4,1
139603,2018/1/26 0:00,3,5,1
139590,2018/1/26 0:00,3,6,1
139577,2018/1/26 0:00,3,7,1
138203,2018/1/11 0:00,5,11,1
139564,2018/1/26 0:00,3,8,1
143077,2018/6/24 0:00,3,1,6
139512,2018/1/26 0:00,3,17,1
139660,2018/1/26 0:00,3,1,1
139647,2018/1/26 0:00,3,2,1
139634,2018/1/26 0:00,3,3,1
139643,2018/1/26 0:00,3,2,1
139630,2018/1/26 0:00,3,3,1
139617,2018/1/26 0:00,3,4,1
139604,2018/1/26 0:00,3,5,1
139513,2018/1/26 0:00,3,17,1
139657,2018/1/26 0:00,3,1,1
139644,2018/1/26 0:00,3,2,1
139631,2018/1/26 0:00,3,3,1
139618,2018/1/26 0:00,3,4,1
139412,2018/1/26 0:00,3,8,1
139207,2018/1/26 0:00,3,8,1
139354,2018/1/26 0:00,3,17,1
140832,2018/4/18 0:00,22,6,6
140822,2018/4/18 0:00,22,7,6
140827,2018/4/18 0:00,22,7,6
140817,2018/4/18 0:00,22,8,6
140797,2018/4/18 0:00,22,17,6
140787,2018/4/18 0:00,22,59,6
140812,2018/4/18 0:00,22,8,6
140792,2018/4/18 0:00,22,17,6
140782,2018/4/18 0:00,22,59,6
140823,2018/4/18 0:00,22,7,6
139605,2018/1/26 0:00,3,5,1
139592,2018/1/26 0:00,3,6,1
143065,2018/6/24 0:00,3,2,6
143052,2018/6/24 0:00,3,3,6
143040,2018/6/24 0:00,3,4,6
140813,2018/4/18 0:00,22,8,6
140793,2018/4/18 0:00,22,17,6
140783,2018/4/18 0:00,22,59,6
139320,2018/1/26 0:00,3,59,1
139579,2018/1/26 0:00,3,7,1
143028,2018/6/24 0:00,3,5,6
140836,2018/4/18 0:00,22,6,6
139566,2018/1/26 0:00,3,8,1
139514,2018/1/26 0:00,3,17,1
143016,2018/6/24 0:00,3,6,6
139658,2018/1/26 0:00,3,1,1
137955,2017/11/23 0:00,4,6,1
137711,2017/11/23 0:00,4,1,1
138196,2018/1/11 0:00,5,11,1
138264,2018/1/11 0:00,5,11,1
142944,2018/6/24 0:00,3,17,6
139645,2018/1/26 0:00,3,2,1
140826,2018/4/18 0:00,22,7,6
143041,2018/6/24 0:00,3,4,6
139632,2018/1/26 0:00,3,3,1
138265,2018/1/11 0:00,5,11,1
137791,2017/11/23 0:00,4,6,1
137713,2017/11/23 0:00,4,1,1
143150,2018/6/24 0:00,3,5,6
137984,2017/11/23 0:00,4,3,1
142993,2018/6/24 0:00,3,8,6
142945,2018/6/24 0:00,3,17,6
143140,2018/6/24 0:00,3,6,6
143082,2018/6/24 0:00,3,1,6
140816,2018/4/18 0:00,22,8,6
139619,2018/1/26 0:00,3,4,1
143130,2018/6/24 0:00,3,7,6
143120,2018/6/24 0:00,3,8,6
139606,2018/1/26 0:00,3,5,1
139593,2018/1/26 0:00,3,6,1
143100,2018/6/24 0:00,3,17,6
143080,2018/6/24 0:00,3,1,6
143092,2018/6/24 0:00,3,59,6
142710,2018/6/19 0:00,4,6,6
140388,2018/1/21 0:00,22,17,1
139250,2018/1/26 0:00,3,5,1
138266,2018/1/11 0:00,5,11,1
138462,2018/1/11 0:00,5,9,1
139580,2018/1/26 0:00,3,7,1
139567,2018/1/26 0:00,3,8,1
143067,2018/6/24 0:00,3,2,6
143055,2018/6/24 0:00,3,3,6
138193,2018/1/11 0:00,5,11,1
143146,2018/6/24 0:00,3,5,6
143136,2018/6/24 0:00,3,6,6
139515,2018/1/26 0:00,3,17,1
139582,2018/1/26 0:00,3,7,1
143438,2018/7/1 0:00,5,2,6
143428,2018/7/1 0:00,5,3,6
143189,2018/6/24 0:00,3,1,6
139113,2018/1/21 0:00,22,59,1
138080,2018/1/11 0:00,5,9,1
138459,2018/1/11 0:00,5,9,1
143042,2018/6/24 0:00,3,4,6
143177,2018/6/24 0:00,3,2,6
143167,2018/6/24 0:00,3,3,6
139569,2018/1/26 0:00,3,8,1
143030,2018/6/24 0:00,3,5,6
143155,2018/6/24 0:00,3,4,6
139517,2018/1/26 0:00,3,17,1
143455,2018/7/1 0:00,5,1,6
143443,2018/7/1 0:00,5,2,6
143018,2018/6/24 0:00,3,6,6
143006,2018/6/24 0:00,3,7,6
138273,2018/1/11 0:00,5,9,1
143145,2018/6/24 0:00,3,5,6
139664,2018/1/26 0:00,3,1,1
139651,2018/1/26 0:00,3,2,1
143433,2018/7/1 0:00,5,3,6
139237,2018/1/26 0:00,3,6,1
139224,2018/1/26 0:00,3,7,1
142994,2018/6/24 0:00,3,8,6
138752,2018/1/21 0:00,22,1,1
139041,2018/1/21 0:00,22,5,1
139638,2018/1/26 0:00,3,3,1
139029,2018/1/21 0:00,22,6,1
143135,2018/6/24 0:00,3,6,6
143125,2018/6/24 0:00,3,7,6
139661,2018/1/26 0:00,3,1,1
139648,2018/1/26 0:00,3,2,1
139635,2018/1/26 0:00,3,3,1
137870,2017/11/23 0:00,4,17,1
139305,2018/1/26 0:00,3,1,1
139622,2018/1/26 0:00,3,4,1
139609,2018/1/26 0:00,3,5,1
143421,2018/7/1 0:00,5,4,6
143056,2018/6/24 0:00,3,3,6
139596,2018/1/26 0:00,3,6,1
137991,2017/11/23 0:00,4,3,1
137832,2017/11/23 0:00,4,2,1
143115,2018/6/24 0:00,3,8,6
139583,2018/1/26 0:00,3,7,1
138735,2018/1/21 0:00,22,2,1
143043,2018/6/24 0:00,3,4,6
137988,2017/11/23 0:00,4,3,1
139292,2018/1/26 0:00,3,2,1
139279,2018/1/26 0:00,3,3,1
143095,2018/6/24 0:00,3,17,6
143087,2018/6/24 0:00,3,59,6
144923,2018/10/23 0:00,22,5,7
144924,2018/10/23 0:00,22,5,7
144918,2018/10/23 0:00,22,5,7
143195,2018/6/24 0:00,3,1,6
137871,2017/11/23 0:00,4,17,1
143411,2018/7/1 0:00,5,5,6
143401,2018/7/1 0:00,5,6,6
139034,2018/1/21 0:00,22,6,1
138083,2018/1/11 0:00,5,9,1
143031,2018/6/24 0:00,3,5,6
143019,2018/6/24 0:00,3,6,6
139143,2018/1/26 0:00,3,17,1
139141,2018/1/26 0:00,3,17,1
139253,2018/1/26 0:00,3,5,1
139350,2018/1/26 0:00,3,17,1
139347,2018/1/26 0:00,3,17,1
139346,2018/1/26 0:00,3,17,1
143391,2018/7/1 0:00,5,7,6
143381,2018/7/1 0:00,5,8,6
137952,2017/11/23 0:00,4,6,1
137953,2017/11/23 0:00,4,6,1
138281,2018/1/11 0:00,5,9,1
137954,2017/11/23 0:00,4,6,1
143183,2018/6/24 0:00,3,2,6
143361,2018/7/1 0:00,5,17,6
143351,2018/7/1 0:00,5,59,6
137956,2017/11/23 0:00,4,6,1
137826,2017/11/23 0:00,4,3,1
143007,2018/6/24 0:00,3,7,6
137873,2017/11/23 0:00,4,17,1
142995,2018/6/24 0:00,3,8,6
142947,2018/6/24 0:00,3,17,6
139570,2018/1/26 0:00,3,8,1
138076,2018/1/11 0:00,5,9,1
138086,2018/1/11 0:00,5,9,1
139031,2018/1/21 0:00,22,6,1
139571,2018/1/26 0:00,3,8,1
139240,2018/1/26 0:00,3,6,1
139227,2018/1/26 0:00,3,7,1
137876,2017/11/23 0:00,4,17,1
143173,2018/6/24 0:00,3,3,6
143126,2018/6/24 0:00,3,7,6
137998,2017/11/23 0:00,4,2,1
143116,2018/6/24 0:00,3,8,6
143416,2018/7/1 0:00,5,4,6
143096,2018/6/24 0:00,3,17,6
143086,2018/6/24 0:00,3,59,6
143406,2018/7/1 0:00,5,5,6
143396,2018/7/1 0:00,5,6,6
143179,2018/6/24 0:00,3,2,6
143032,2018/6/24 0:00,3,5,6
138006,2017/11/23 0:00,4,2,1
143020,2018/6/24 0:00,3,6,6
125209,2015/3/23 0:00,7,6,5
125218,2015/3/23 0:00,7,6,5
125204,2015/3/23 0:00,7,17,5
125268,2015/3/23 0:00,7,1,5
125233,2015/3/23 0:00,7,4,5
125232,2015/3/23 0:00,7,4,5
143008,2018/6/24 0:00,3,7,6
142996,2018/6/24 0:00,3,8,6
142948,2018/6/24 0:00,3,17,6
143058,2018/6/24 0:00,3,3,6
143045,2018/6/24 0:00,3,4,6
143033,2018/6/24 0:00,3,5,6
143021,2018/6/24 0:00,3,6,6
143009,2018/6/24 0:00,3,7,6
142997,2018/6/24 0:00,3,8,6
142949,2018/6/24 0:00,3,17,6
143084,2018/6/24 0:00,3,1,6
143071,2018/6/24 0:00,3,2,6
143059,2018/6/24 0:00,3,3,6
143046,2018/6/24 0:00,3,4,6
143034,2018/6/24 0:00,3,5,6
143022,2018/6/24 0:00,3,6,6
143010,2018/6/24 0:00,3,7,6
142998,2018/6/24 0:00,3,8,6
142950,2018/6/24 0:00,3,17,6
142605,2018/6/19 0:00,4,3,6
143190,2018/6/24 0:00,3,1,6
143178,2018/6/24 0:00,3,2,6
143168,2018/6/24 0:00,3,3,6
143194,2018/6/24 0:00,3,1,6
144629,2018/9/20 0:00,7,7,7
144617,2018/9/20 0:00,7,8,7
144593,2018/9/20 0:00,7,17,7
144644,2018/9/20 0:00,7,6,7
144772,2018/10/11 0:00,6,6,7
144759,2018/10/11 0:00,6,7,7
144427,2018/7/1 0:00,19,17,6
144646,2018/9/20 0:00,7,6,7
144771,2018/10/11 0:00,6,6,7
144412,2018/7/1 0:00,19,4,6
144418,2018/7/1 0:00,19,6,6
144421,2018/7/1 0:00,19,7,6
144413,2018/7/1 0:00,19,4,6
144419,2018/7/1 0:00,19,6,6
144428,2018/7/1 0:00,19,17,6
144402,2018/7/1 0:00,19,1,6
144628,2018/9/20 0:00,7,7,7
144616,2018/9/20 0:00,7,8,7
144592,2018/9/20 0:00,7,17,7
144580,2018/9/20 0:00,7,59,7
144797,2018/10/11 0:00,6,4,7
144785,2018/10/11 0:00,6,5,7
144773,2018/10/11 0:00,6,6,7
144761,2018/10/11 0:00,6,7,7
144749,2018/10/11 0:00,6,8,7
144416,2018/7/1 0:00,19,5,6
144632,2018/9/20 0:00,7,7,7
144620,2018/9/20 0:00,7,8,7
144596,2018/9/20 0:00,7,17,7
144584,2018/9/20 0:00,7,59,7
144422,2018/7/1 0:00,19,7,6
144403,2018/7/1 0:00,19,1,6
144408,2018/7/1 0:00,19,2,6
144411,2018/7/1 0:00,19,3,6
144756,2018/10/11 0:00,6,8,7
144732,2018/10/11 0:00,6,17,7
144720,2018/10/11 0:00,6,59,7
144813,2018/10/11 0:00,6,3,7
144801,2018/10/11 0:00,6,4,7
144409,2018/7/1 0:00,19,3,6
144414,2018/7/1 0:00,19,4,6
144417,2018/7/1 0:00,19,5,6
144415,2018/7/1 0:00,19,5,6
144406,2018/7/1 0:00,19,2,6
144424,2018/7/1 0:00,19,8,6
144407,2018/7/1 0:00,19,2,6
144401,2018/7/1 0:00,19,1,6
144618,2018/9/20 0:00,7,8,7
144594,2018/9/20 0:00,7,17,7
144582,2018/9/20 0:00,7,59,7
144722,2018/10/11 0:00,6,17,7
144626,2018/9/20 0:00,7,7,7
144581,2018/9/20 0:00,7,59,7
144710,2018/10/11 0:00,6,59,7
144760,2018/10/11 0:00,6,7,7
139519,2018/1/26 0:00,3,17,1
139663,2018/1/26 0:00,3,1,1
139650,2018/1/26 0:00,3,2,1
144748,2018/10/11 0:00,6,8,7
144724,2018/10/11 0:00,6,17,7
143169,2018/6/24 0:00,3,3,6
137875,2017/11/23 0:00,4,17,1
143157,2018/6/24 0:00,3,4,6
139637,2018/1/26 0:00,3,3,1
139624,2018/1/26 0:00,3,4,1
143386,2018/7/1 0:00,5,7,6
143376,2018/7/1 0:00,5,8,6
139611,2018/1/26 0:00,3,5,1
144712,2018/10/11 0:00,6,59,7
143356,2018/7/1 0:00,5,17,6
143147,2018/6/24 0:00,3,5,6
143417,2018/7/1 0:00,5,4,6
143407,2018/7/1 0:00,5,5,6
143137,2018/6/24 0:00,3,6,6
143127,2018/6/24 0:00,3,7,6
143117,2018/6/24 0:00,3,8,6
143097,2018/6/24 0:00,3,17,6
143089,2018/6/24 0:00,3,59,6
138948,2018/1/21 0:00,22,17,1
139024,2018/1/21 0:00,22,6,1
138949,2018/1/21 0:00,22,17,1
139214,2018/1/26 0:00,3,8,1
142757,2018/6/19 0:00,4,2,6
139252,2018/1/26 0:00,3,5,1
139256,2018/1/26 0:00,3,5,1
139149,2018/1/26 0:00,3,17,1
143161,2018/6/24 0:00,3,4,6
143151,2018/6/24 0:00,3,5,6
139123,2018/1/26 0:00,3,59,1
143141,2018/6/24 0:00,3,6,6
143131,2018/6/24 0:00,3,7,6
139146,2018/1/26 0:00,3,17,1
143121,2018/6/24 0:00,3,8,6
125261,2015/3/23 0:00,7,2,5
143101,2018/6/24 0:00,3,17,6
143091,2018/6/24 0:00,3,59,6
143192,2018/6/24 0:00,3,1,6
143180,2018/6/24 0:00,3,2,6
143197,2018/6/24 0:00,3,1,6
143185,2018/6/24 0:00,3,2,6
143175,2018/6/24 0:00,3,3,6
143163,2018/6/24 0:00,3,4,6
143153,2018/6/24 0:00,3,5,6
143143,2018/6/24 0:00,3,6,6
143133,2018/6/24 0:00,3,7,6
143123,2018/6/24 0:00,3,8,6
143103,2018/6/24 0:00,3,17,6
143093,2018/6/24 0:00,3,59,6
143193,2018/6/24 0:00,3,1,6
143181,2018/6/24 0:00,3,2,6
143170,2018/6/24 0:00,3,3,6
143158,2018/6/24 0:00,3,4,6
143148,2018/6/24 0:00,3,5,6
143138,2018/6/24 0:00,3,6,6
143128,2018/6/24 0:00,3,7,6
143118,2018/6/24 0:00,3,8,6
143098,2018/6/24 0:00,3,17,6
143088,2018/6/24 0:00,3,59,6
143196,2018/6/24 0:00,3,1,6
143184,2018/6/24 0:00,3,2,6
143174,2018/6/24 0:00,3,3,6
143162,2018/6/24 0:00,3,4,6
143152,2018/6/24 0:00,3,5,6
143142,2018/6/24 0:00,3,6,6
143132,2018/6/24 0:00,3,7,6
143122,2018/6/24 0:00,3,8,6
143171,2018/6/24 0:00,3,3,6
143159,2018/6/24 0:00,3,4,6
143149,2018/6/24 0:00,3,5,6
143139,2018/6/24 0:00,3,6,6
142751,2018/6/19 0:00,4,3,6
143129,2018/6/24 0:00,3,7,6
143119,2018/6/24 0:00,3,8,6
143099,2018/6/24 0:00,3,17,6
142762,2018/6/19 0:00,4,2,6
143102,2018/6/24 0:00,3,17,6
142753,2018/6/19 0:00,4,3,6
142754,2018/6/19 0:00,4,3,6
143198,2018/6/24 0:00,3,1,6
143186,2018/6/24 0:00,3,2,6
143176,2018/6/24 0:00,3,3,6
143164,2018/6/24 0:00,3,4,6
143144,2018/6/24 0:00,3,6,6
143134,2018/6/24 0:00,3,7,6
143124,2018/6/24 0:00,3,8,6
143104,2018/6/24 0:00,3,17,6
143094,2018/6/24 0:00,3,59,6
142748,2018/6/19 0:00,4,3,6
142745,2018/6/19 0:00,4,3,6
142744,2018/6/19 0:00,4,3,6
142752,2018/6/19 0:00,4,3,6
142747,2018/6/19 0:00,4,3,6
142639,2018/6/19 0:00,4,17,6
142746,2018/6/19 0:00,4,3,6
142749,2018/6/19 0:00,4,3,6
142640,2018/6/19 0:00,4,17,6
142646,2018/6/19 0:00,4,17,6
143090,2018/6/24 0:00,3,59,6
143085,2018/6/24 0:00,3,59,6
142711,2018/6/19 0:00,4,6,6
142612,2018/6/19 0:00,4,3,6
142763,2018/6/19 0:00,4,2,6
142647,2018/6/19 0:00,4,17,6
142622,2018/6/19 0:00,4,2,6
142709,2018/6/19 0:00,4,6,6
142712,2018/6/19 0:00,4,6,6
142774,2018/6/19 0:00,4,1,6
142769,2018/6/19 0:00,4,1,6
142627,2018/6/19 0:00,4,1,6
142617,2018/6/19 0:00,4,2,6
142618,2018/6/19 0:00,4,2,6
142606,2018/6/19 0:00,4,3,6
142761,2018/6/19 0:00,4,2,6
144683,2018/9/20 0:00,7,3,7
144671,2018/9/20 0:00,7,4,7
144659,2018/9/20 0:00,7,5,7
144647,2018/9/20 0:00,7,6,7
144640,2018/9/20 0:00,7,6,7
144614,2018/9/20 0:00,7,8,7
144590,2018/9/20 0:00,7,17,7
144578,2018/9/20 0:00,7,59,7
144586,2018/9/20 0:00,7,59,7
145217,2018/10/23 0:00,22,8,7
144807,2018/10/11 0:00,6,3,7
144795,2018/10/11 0:00,6,4,7
144783,2018/10/11 0:00,6,5,7
144747,2018/10/11 0:00,6,8,7
144723,2018/10/11 0:00,6,17,7
144711,2018/10/11 0:00,6,59,7
144804,2018/10/11 0:00,6,4,7
144792,2018/10/11 0:00,6,5,7
144780,2018/10/11 0:00,6,6,7
144768,2018/10/11 0:00,6,7,7
144675,2018/9/20 0:00,7,3,7
144663,2018/9/20 0:00,7,4,7
144651,2018/9/20 0:00,7,5,7
144639,2018/9/20 0:00,7,6,7
144674,2018/9/20 0:00,7,3,7
144662,2018/9/20 0:00,7,4,7
144650,2018/9/20 0:00,7,5,7
144638,2018/9/20 0:00,7,6,7
144648,2018/9/20 0:00,7,6,7
144635,2018/9/20 0:00,7,7,7
144587,2018/9/20 0:00,7,59,7
144630,2018/9/20 0:00,7,7,7
145235,2018/10/23 0:00,22,7,7
144634,2018/9/20 0:00,7,7,7
144622,2018/9/20 0:00,7,8,7
144598,2018/9/20 0:00,7,17,7
144752,2018/10/11 0:00,6,8,7
145694,2018/11/5 0:00,2,1,7
145659,2018/11/5 0:00,2,3,7
145641,2018/11/5 0:00,2,4,7
145605,2018/11/5 0:00,2,6,7
145587,2018/11/5 0:00,2,7,7
145674,2018/11/5 0:00,2,2,7
145656,2018/11/5 0:00,2,3,7
145638,2018/11/5 0:00,2,4,7
141073,2018/4/23 0:00,2,5,6
141075,2018/4/23 0:00,2,5,6
141055,2018/4/23 0:00,2,7,6
141054,2018/4/23 0:00,2,7,6
141056,2018/4/23 0:00,2,7,6
141051,2018/4/23 0:00,2,7,6
141049,2018/4/23 0:00,2,7,6
141053,2018/4/23 0:00,2,7,6
145479,2018/11/5 0:00,2,1,7
145493,2018/11/5 0:00,2,17,7
145614,2018/11/5 0:00,2,6,7
145594,2018/11/5 0:00,2,7,7
145491,2018/11/5 0:00,2,17,7
145566,2018/11/5 0:00,2,8,7
